19.4	-1.9742	2.25039	0.07092	7.75636	0.65724	2.13981	-1.971	2.25	0.07	-0.105	-0.026	0.994	3.218	10.9	10.9	

19.6	-1.97397	2.25053	0.07084	7.70263	0.68101	2.13478	-1.971	2.25	0.071	-0.104	-0.027	0.994	3.219	10.9	10.9	

19.8	-1.974	2.25036	0.07083	7.71075	0.67267	2.17424	-1.971	2.25	0.07	-0.103	-0.028	0.994	3.258	10.9	10.9	

20	-1.97399	2.25039	0.07117	7.739	0.70498	2.17046	-1.971	2.25	0.071	-0.106	-0.029	0.994	3.261	10.9	10.9	

20.2	-1.97386	2.25012	0.07214	7.86154	0.73338	2.16946	-1.973	2.25	0.072	-0.108	-0.031	0.994	3.259	10.9	10.9	

20.4	-1.9737	2.24981	0.07289	7.94861	0.81318	2.09851	-1.971	2.249	0.073	-0.107	-0.032	0.994	3.261	10.9	10.9	

20.6	-1.97368	2.24985	0.07279	7.84172	0.68876	2.06166	-1.971	2.249	0.073	-0.107	-0.032	0.994	3.246	10.9	10.9	

20.8	-1.97359	2.24979	0.0727	7.87658	0.77294	2.09417	-1.97	2.249	0.073	-0.109	-0.032	0.994	3.244	10.9	10.9	

21	-1.97376	2.24982	0.07287	7.8524	0.77204	2.1426	-1.971	2.249	0.073	-0.11	-0.032	0.993	3.213	10.9	10.9	

21.2	-1.97391	2.24943	0.07343	7.99994	0.82556	2.17822	-1.972	2.249	0.073	-0.111	-0.031	0.993	3.202	10.9	10.9	

21.4	-1.97413	2.24951	0.07321	7.93426	0.88281	2.23516	-1.974	2.249	0.073	-0.11	-0.031	0.993	3.219	10.9	10.9	

21.6	-1.97434	2.24944	0.07267	7.88181	0.93002	2.27321	-1.973	2.249	0.073	-0.108	-0.032	0.994	3.296	10.9	10.9	

21.8	-1.97431	2.24947	0.07224	7.78363	1.02356	2.22914	-1.973	2.249	0.072	-0.112	-0.029	0.993	3.257	10.9	10.9	

22	-1.9745	2.24959	0.07251	7.73111	0.99607	2.23319	-1.974	2.249	0.072	-0.111	-0.033	0.993	3.261	10.9	10.9	

22.2	-1.97473	2.24963	0.07323	7.80366	0.95767	2.29731	-1.972	2.249	0.073	-0.109	-0.027	0.994	3.346	10.9	10.9	

22.4	-1.9743	2.24928	0.07362	7.95019	0.96938	2.25536	-1.97	2.249	0.073	-0.111	-0.031	0.993	3.287	10.9	10.9	

22.6	-1.97404	2.24934	0.0731	7.85508	0.94803	2.20544	-1.959	2.249	0.072	-0.13	-0.027	0.991	3.135	10.9	10.9	

22.8	-1.9739	2.24923	0.07324	7.91532	0.95505	2.21566	-1.97	2.249	0.073	-0.129	-0.019	0.991	3.231	10.9	10.9	

23	-1.97423	2.24905	0.07338	7.98203	0.94023	2.22974	-1.972	2.248	0.073	-0.132	-0.019	0.991	3.272	10.9	10.9	

23.2	-1.97473	2.24896	0.07338	7.96806	0.89548	2.27914	-1.972	2.249	0.073	-0.112	-0.025	0.993	3.272	10.9	10.9	

23.4	-1.97493	2.24888	0.0732	7.97441	0.85694	2.25304	-1.971	2.248	0.073	-0.112	-0.027	0.993	3.293	10.9	10.9	

23.6	-1.97449	2.24898	0.07354	8.0224	0.67745	2.16328	-1.973	2.248	0.073	-0.114	-0.024	0.993	3.259	10.9	10.9	

23.8	-1.97415	2.24919	0.07388	7.96092	0.82289	2.23943	-1.971	2.249	0.073	-0.114	-0.021	0.993	3.188	10.9	10.9	

24	-1.97434	2.24894	0.07374	7.99308	0.75475	2.25941	-1.971	2.249	0.074	-0.115	-0.022	0.993	3.198	10.9	10.9	

24.2	-1.97465	2.24961	0.07269	7.74623	0.7256	2.3708	-1.974	2.249	0.073	-0.118	-0.023	0.993	3.206	10.9	10.9	

24.4	-1.97494	2.24956	0.07237	7.67584	0.68185	2.43472	-1.972	2.249	0.072	-0.119	-0.021	0.993	3.224	10.9	10.9	

24.6	-1.97449	2.24964	0.07262	7.70074	0.73266	2.39757	-1.973	2.249	0.072	-0.12	-0.022	0.993	3.217	10.9	10.9	

24.8	-1.97418	2.24993	0.07234	7.61126	0.73929	2.40412	-1.976	2.249	0.072	-0.12	-0.021	0.993	3.188	10.9	10.9	

25	-1.97398	2.25013	0.07181	7.55378	0.81789	2.39836	-1.973	2.25	0.072	-0.117	-0.024	0.993	3.218	10.9	10.9	

25.2	-1.97415	2.25077	0.07125	7.18823	0.67432	2.26194	-1.974	2.25	0.071	-0.118	-0.019	0.993	3.239	10.9	10.9	

25.4	-1.97459	2.25083	0.07089	7.16317	0.6656	2.3361	-1.977	2.25	0.071	-0.118	-0.018	0.993	3.144	10.9	10.9	

25.6	-1.97524	2.25118	0.0712	7.19111	0.66026	2.3593	-1.974	2.25	0.071	-0.119	-0.016	0.993	3.221	10.9	10.9	

25.8	-1.97504	2.25114	0.07038	7.08327	0.64928	2.36295	-1.985	2.25	0.071	-0.114	-0.014	0.993	3.248	10.9	10.9	

26	-1.97487	2.25101	0.07035	7.10922	0.68625	2.36543	-1.978	2.25	0.071	-0.115	-0.019	0.993	3.271	10.9	10.9	

26.2	-1.97454	2.25159	0.06898	6.92708	0.72385	2.28782	-1.974	2.251	0.07	-0.117	-0.023	0.993	3.203	10.9	10.9	

26.4	-1.97448	2.25156	0.06854	6.90762	0.68979	2.282	-1.986	2.25	0.069	-0.118	-0.015	0.993	3.108	10.9	10.9	

26.6	-1.97433	2.25175	0.0684	6.84476	0.68679	2.29523	-1.978	2.251	0.069	-0.119	-0.018	0.993	3.04	10.9	10.9	

26.8	-1.97422	2.2517	0.06896	6.937	0.71082	2.29973	-1.973	2.251	0.069	-0.119	-0.024	0.993	3.009	10.9	10.9	

27	-1.97445	2.25158	0.06932	6.99027	0.70536	2.35186	-1.973	2.251	0.069	-0.12	-0.032	0.992	2.944	10.9	10.9	

27.2	-1.97474	2.2516	0.06899	6.93614	0.66741	2.37524	-1.972	2.251	0.069	-0.12	-0.028	0.992	2.927	10.9	10.9	

27.4	-1.9748	2.25125	0.06943	6.95689	0.63232	2.36057	-1.976	2.251	0.069	-0.119	-0.026	0.993	2.914	10.9	10.9	

27.6	-1.9747	2.25124	0.06967	7.00533	0.66546	2.36051	-1.977	2.25	0.07	-0.119	-0.027	0.993	2.954	10.9	10.9	

27.8	-1.97483	2.25083	0.07045	7.17792	0.68606	2.36691	-1.979	2.25	0.07	-0.121	-0.028	0.992	2.938	10.9	10.9	

28	-1.97503	2.25066	0.07097	7.22119	0.66379	2.40095	-1.976	2.25	0.071	-0.121	-0.028	0.992	2.995	10.9	10.9	

28.2	-1.97497	2.25034	0.07183	7.37759	0.60371	2.38597	-1.974	2.25	0.071	-0.122	-0.024	0.992	3.034	10.9	10.9	

28.4	-1.97474	2.25035	0.07202	7.37916	0.60316	2.37331	-1.97	2.25	0.071	-0.122	-0.026	0.992	3.071	10.9	10.9	

28.6	-1.97442	2.25012	0.0724	7.47914	0.59141	2.34588	-1.971	2.25	0.072	-0.122	-0.028	0.992	3.077	10.9	10.9	

28.8	-1.97406	2.25009	0.07253	7.47127	0.58446	2.27679	-1.975	2.249	0.072	-0.121	-0.027	0.992	3.083	10.9	10.9	

29	-1.97393	2.24991	0.07286	7.53648	0.61339	2.2785	-1.974	2.249	0.072	-0.123	-0.026	0.992	3.079	10.9	10.9	

29.2	-1.97386	2.24986	0.07308	7.58952	0.62584	2.27419	-1.975	2.249	0.073	-0.122	-0.022	0.992	3.091	10.9	10.9	

29.4	-1.97393	2.24967	0.07296	7.54755	0.57031	2.26916	-1.972	2.249	0.073	-0.124	-0.026	0.992	3.07	10.9	10.9	

29.6	-1.97407	2.24964	0.07298	7.5589	0.58057	2.27642	-1.97	2.249	0.073	-0.126	-0.026	0.992	3.075	10.9	10.9	

29.8	-1.97411	2.2496	0.07328	7.5775	0.54126	2.29136	-1.972	2.249	0.073	-0.124	-0.023	0.992	3.077	10.9	10.9	

30	-1.97416	2.24923	0.07388	7.72455	0.50581	2.27691	-1.973	2.249	0.073	-0.123	-0.023	0.992	3.08	10.9	10.9	

30.201	-1.97413	2.24929	0.07419	7.72059	0.51078	2.28737	-1.97	2.249	0.074	-0.122	-0.021	0.992	3.068	10.9	10.9	

30.401	-1.97431	2.24897	0.07441	7.80009	0.52324	2.31901	-1.97	2.249	0.074	-0.119	-0.019	0.993	3.031	10.9	10.9	

30.601	-1.97484	2.24926	0.07434	7.68731	0.52927	2.37739	-1.972	2.249	0.074	-0.119	-0.018	0.993	2.942	10.9	10.9	

30.801	-1.97559	2.24888	0.07454	7.79419	0.46951	2.46307	-1.971	2.249	0.074	-0.12	-0.017	0.993	2.989	10.9	10.9	

31.001	-1.97584	2.24916	0.07453	7.73218	0.47789	2.47646	-1.972	2.249	0.074	-0.121	-0.018	0.992	2.962	10.9	10.9	

31.201	-1.97584	2.24893	0.07435	7.75453	0.43984	2.50325	-1.972	2.249	0.074	-0.121	-0.017	0.992	2.992	10.9	10.9	

31.401	-1.97579	2.24905	0.0741	7.75784	0.48545	2.51985	-1.972	2.249	0.074	-0.117	-0.014	0.993	3.014	10.9	10.9	

31.601	-1.97584	2.24911	0.0746	7.81725	0.43882	2.53829	-1.975	2.249	0.074	-0.118	-0.016	0.993	3.06	10.9	10.9	

31.801	-1.97632	2.24917	0.07477	7.84433	0.45234	2.55882	-1.973	2.249	0.074	-0.117	-0.019	0.993	3.051	10.9	10.9	

32.001	-1.97624	2.2489	0.07423	7.79336	0.40009	2.57109	-1.975	2.249	0.074	-0.12	-0.02	0.993	3.096	10.9	10.9	

32.201	-1.97644	2.24878	0.07417	7.80313	0.43277	2.59042	-1.975	2.248	0.074	-0.119	-0.018	0.993	3.052	10.9	10.9	

32.401	-1.97647	2.24889	0.07466	7.81474	0.43698	2.61108	-1.973	2.249	0.074	-0.119	-0.016	0.993	3.066	10.9	10.9	

32.601	-1.9765	2.24857	0.07531	7.96709	0.4771	2.64721	-1.972	2.248	0.075	-0.115	-0.015	0.993	2.997	10.9	10.9	

32.801	-1.97628	2.24883	0.07419	7.78544	0.40498	2.57597	-1.975	2.248	0.074	-0.115	-0.012	0.993	2.956	10.9	10.9	

33.001	-1.97595	2.24857	0.07319	7.75301	0.47517	2.57714	-1.972	2.248	0.073	-0.114	-0.013	0.993	2.933	10.9	10.9	

33.201	-1.97593	2.24924	0.07235	7.5438	0.42951	2.54438	-1.972	2.249	0.072	-0.116	-0.013	0.993	2.948	10.9	10.9	

33.401	-1.97623	2.24936	0.07273	7.59042	0.46677	2.58698	-1.973	2.249	0.072	-0.116	-0.016	0.993	2.897	10.9	10.9	

33.601	-1.97662	2.24944	0.07272	7.61775	0.43905	2.6408	-1.975	2.249	0.073	-0.117	-0.019	0.993	2.883	10.9	10.9	

33.801	-1.97678	2.24962	0.07208	7.54661	0.42679	2.64916	-1.974	2.249	0.072	-0.116	-0.014	0.993	2.841	10.9	10.9	

34.001	-1.97686	2.24986	0.07176	7.43044	0.41828	2.65343	-1.975	2.249	0.071	-0.114	-0.015	0.993	2.888	10.9	10.9	

34.201	-1.97641	2.25002	0.07174	7.36623	0.40339	2.56807	-1.974	2.25	0.071	-0.116	-0.016	0.993	2.897	10.9	10.9	

34.401	-1.97584	2.25011	0.07188	7.3854	0.47504	2.50464	-1.976	2.249	0.072	-0.117	-0.018	0.993	2.918	10.9	10.9	

34.601	-1.97563	2.25042	0.07142	7.22745	0.46612	2.46933	-1.973	2.25	0.071	-0.116	-0.018	0.993	2.938	10.9	10.9	

34.801	-1.97569	2.25067	0.07097	7.06636	0.42811	2.46306	-1.982	2.25	0.071	-0.118	-0.018	0.993	2.945	10.9	10.9	

35.001	-1.97601	2.25103	0.07109	7.00141	0.43453	2.47133	-1.979	2.25	0.071	-0.118	-0.023	0.993	2.946	10.9	10.9	

35.201	-1.97635	2.25125	0.07104	6.96116	0.40574	2.53377	-1.978	2.25	0.071	-0.118	-0.025	0.993	2.913	10.9	10.9	

35.401	-1.97667	2.25129	0.07081	6.92535	0.39565	2.56857	-1.977	2.251	0.071	-0.119	-0.026	0.993	2.9	10.9	10.9	

35.601	-1.97656	2.25171	0.07063	6.77993	0.3681	2.56482	-1.95	2.253	0.069	-0.166	0.055	0.985	2.95	10.9	10.9	

35.801	-1.97639	2.25158	0.07086	6.80174	0.39351	2.53267	-1.973	2.251	0.071	-0.152	0.05	0.987	2.843	10.9	10.9	

36.001	-1.97629	2.25167	0.07095	6.73058	0.37872	2.51133	-1.974	2.251	0.071	-0.155	0.055	0.986	2.855	10.9	10.9	

36.201	-1.97613	2.25185	0.07132	6.49394	0.38261	2.37256	-1.974	2.251	0.071	-0.155	0.056	0.986	2.846	10.9	10.9	

36.401	-1.97588	2.25194	0.07159	6.50003	0.36318	2.39375	-1.975	2.252	0.071	-0.151	0.057	0.987	2.797	10.9	10.9	

36.601	-1.97559	2.25159	0.07228	6.66748	0.4193	2.38444	-1.973	2.251	0.072	-0.158	0.054	0.986	2.82	10.9	10.9	

36.801	-1.97533	2.25113	0.07278	6.75475	0.43186	2.43738	-1.974	2.251	0.073	-0.153	0.048	0.987	2.82	10.9	10.9	

37.001	-1.97528	2.25076	0.07324	6.88472	0.47416	2.45548	-1.983	2.25	0.073	-0.095	0.019	0.995	2.839	10.9	10.9	

37.201	-1.97512	2.25076	0.07359	6.89787	0.42422	2.40296	-1.972	2.251	0.073	-0.093	0.016	0.996	2.911	10.9	10.9	

37.401	-1.97485	2.24999	0.07395	7.23152	0.44622	2.40447	-1.978	2.25	0.074	-0.091	0.015	0.996	3.024	10.9	10.9	

37.601	-1.97443	2.25	0.07396	7.24345	0.42816	2.37072	-1.976	2.249	0.074	-0.097	0.018	0.995	3.062	10.9	10.9	

