300.1936	149.764	0.8970636	62.46876	149.7042	1.702919	59.89384	
303.012	149.7924	0.9419988	62.46684	149.2339	1.271312	59.26149	
305.9304	149.6791	1.406384	62.68435	149.664	0.7790521	59.58683	
308.7489	149.979	0.9154702	59.71671	149.5992	1.532373	62.30233	
311.6873	149.0842	1.490554	62.72831	149.5783	1.537698	59.85432	
314.9055	149.8942	1.429816	59.79799	149.0961	1.370248	62.98021	
317.7839	149.6862	1.413531	62.36986	149.7654	1.004786	59.36744	
320.6823	149.6981	1.094173	62.30694	149.1158	1.202982	59.7234	
323.5607	149.9103	1.664237	59.88736	149.6708	1.238928	62.50985	
326.4791	149.8083	1.381994	62.38745	149.8191	0.7853867	59.76476	
329.6774	149.4117	0.7803122	59.6295	149.8674	1.348075	62.37888	
332.4558	149.7437	1.17392	62.93351	149.474	1.061825	60.08294	
335.6541	149.6611	0.7884958	59.28003	149.5155	1.422688	61.83902	
338.6324	149.3067	1.738598	62.39726	149.4116	1.475924	59.54439	
341.7108	149.4357	1.036463	62.85023	149.4092	1.506944	59.84019	
344.5892	149.7049	1.529202	59.96737	149.445	1.607558	62.59154	
347.4476	149.3589	0.8217313	62.79614	149.0267	1.141789	59.52942	
350.446	149.7804	1.165698	59.45421	149.9584	1.003254	62.57682	
353.2244	149.6	0.9094273	59.95507	149.4238	1.444057	62.80869	
356.3027	149.6827	1.278004	59.8334	149.8411	1.213005	62.78296	
359.501	149.7113	1.200729	59.40435	149.0839	1.010606	61.93349	
362.6393	149.9813	0.7614243	62.93657	149.8882	0.8347856	60.40322	
365.8775	149.7699	1.179958	62.58311	149.1698	0.8146664	59.78456	
368.8159	149.387	1.442966	62.57039	149.801	1.228599	59.57304	
371.9341	149.3692	0.9997823	62.69868	149.2715	1.703882	59.64143	
375.0724	149.019	1.626901	59.37924	149.9323	1.256756	62.16756	
378.1107	149.7061	1.506391	62.74643	149.0611	1.703937	59.95063	
380.9492	149.3072	1.25369	59.84486	149.0719	1.37888	62.44942	
383.7277	149.7665	1.323213	59.82841	149.2136	1.013491	62.78449	
386.5661	149.8839	1.63196	62.88633	149.6912	0.7968198	60.15602	
389.4645	149.0538	0.7977304	62.80139	149.8016	1.464441	60.10679	
392.5228	149.3074	1.467705	62.93298	149.2993	0.8969636	59.95046	
395.4612	149.3072	1.572393	62.65538	149.5043	1.140145	60.1151	
398.6395	149.0843	1.377043	62.30653	149.7967	1.057743	59.38171	
401.8177	149.1568	0.8607507	59.99919	149.4532	1.402092	62.48312	
404.6362	149.2602	1.701855	62.53332	149.2312	1.081264	59.60528	
407.8544	149.3067	0.9610846	59.77748	149.0275	0.9050276	62.34425	
411.1126	149.9263	1.415685	59.25244	149.507	1.637609	62.73603	
414.2709	149.6049	1.404288	59.88263	149.4869	1.723401	62.70079	
417.0893	149.9315	1.129247	62.98138	149.2944	1.178193	60.50925	
419.9078	149.5585	1.134795	62.51773	149.5923	1.36561	59.40589	
422.7462	149.3817	0.8691354	62.57166	149.3736	1.434715	59.92809	
425.9245	149.4993	1.549752	62.79079	149.8374	0.8600028	59.27237	
429.0028	149.9122	1.063341	59.60145	149.222	0.7892793	62.50887	
432.1011	149.6929	1.385548	59.70077	149.5467	1.517493	62.59295	
434.9595	149.8895	1.726775	62.96636	149.6167	0.9661909	59.89149	
437.738	149.9871	1.302993	62.42881	149.354	1.424035	59.7383	
440.7563	149.2888	1.085538	62.53173	149.2589	1.107441	59.28724	
443.8546	149.1359	1.141321	59.52224	149.6114	1.724747	62.29634	
446.873	149.1422	1.348716	59.50937	149.2186	1.509069	62.31503	
450.0712	149.2023	1.015754	59.90321	149.7842	1.290476	62.91455	
452.9896	149.1675	0.8887078	59.62806	149.9008	1.530734	62.77934	
456.0279	149.7809	1.629066	59.42477	149.0645	1.493262	61.99212	
458.8464	149.6344	1.578187	62.78931	149.3742	1.445138	59.57781	
461.8047	149.3105	1.683506	62.49933	149.8441	1.207936	60.03363	
464.7032	149.2798	0.758085	59.3922	149.9213	1.710434	62.3059	
467.5216	149.1983	1.114435	62.8923	149.5344	1.265358	59.85313	
