301.233	149.0199	1.704304	62.84422	149.5679	1.256327	60.38592	
304.2913	149.9482	1.749975	59.58845	149.5182	1.378701	62.3081	
307.4096	149.7081	0.7743331	59.94429	149.6248	1.057674	62.91174	
310.1681	149.6839	0.7640913	62.42465	149.8834	0.9471061	59.64851	
313.4263	149.4814	1.659402	59.84273	149.8557	1.486937	62.69282	
316.6245	149.1162	1.602662	62.41817	149.9485	1.077303	60.05997	
319.7828	149.6343	0.9596481	62.40031	149.7066	0.9584283	59.57655	
322.9211	149.3394	1.457557	59.89182	149.1351	1.307731	62.88275	
325.7595	149.3983	1.73196	62.48837	149.5764	1.094988	59.71899	
328.558	149.8732	0.9854714	62.82633	149.281	1.15329	60.22495	
331.7962	149.674	1.005732	62.6902	149.3153	1.389306	60.11013	
334.7146	149.9015	1.172426	59.83508	149.0091	1.39812	62.5853	
337.8329	149.2951	0.8806683	59.73405	149.1625	1.327754	62.99208	
340.9312	149.0385	1.432315	62.62835	149.381	1.078899	59.44225	
343.6897	149.9197	1.715139	59.54815	149.7984	1.149559	62.80907	
346.808	149.4176	0.7531812	59.4955	149.0096	1.211969	62.85283	
349.5864	149.9997	1.670031	62.34367	149.3241	1.527079	59.44046	
352.7447	149.5453	1.079521	62.62104	149.7896	1.127223	59.25655	
355.6831	149.4997	1.712884	62.26439	149.2353	0.9292705	59.28211	
358.6814	149.1318	1.223286	62.80927	149.9894	1.020336	59.80289	
361.8997	149.725	0.9532998	59.59217	149.4995	1.386329	62.3451	
364.958	149.3325	1.004404	62.94381	149.1162	0.8294173	59.3572	
367.7165	149.054	1.515241	59.61043	149.7162	1.393961	62.78972	
370.8947	149.2075	1.634987	59.52655	149.3815	1.709963	62.60505	
374.033	149.0814	1.70814	62.65862	149.2259	1.37537	59.89342	
377.0313	149.7453	0.9887786	59.3294	149.0484	1.391232	62.86859	
380.2696	149.9319	1.713435	62.22971	149.7318	1.259556	59.57531	
383.3079	149.0853	0.8510184	62.55262	149.513	1.142148	59.68903	
386.5461	149.6984	1.370524	59.90564	149.8167	1.682599	62.57957	
389.6644	149.1976	1.314337	62.94194	149.7149	1.302329	59.62698	
392.7627	149.0949	0.9588537	59.46071	149.2287	1.165042	62.64299	
395.5612	149.7233	1.053384	62.36478	149.6446	1.715904	59.56279	
398.7594	149.1484	1.219458	62.73838	149.3875	1.22852	59.81052	
401.9776	149.694	1.031889	62.34184	149.6441	0.9630353	59.61256	
404.7761	149.7514	1.299903	59.48878	149.5135	1.223216	62.65189	
407.6745	149.6386	1.043184	59.3656	149.6851	1.255145	62.13877	
410.8927	149.3618	1.568007	62.45092	149.9507	0.9867927	60.03088	
414.131	149.8887	0.9455423	62.80994	149.0163	1.455007	59.46418	
416.9294	149.4567	1.657838	62.55606	149.1559	0.9463435	59.78264	
419.8478	149.5012	0.9970379	62.94936	149.8649	1.224407	60.18351	
423.0261	149.2003	1.603639	62.97166	149.5463	1.463516	59.60116	
426.2443	149.2634	0.8349435	59.60608	149.1524	1.355051	62.22729	
429.4225	149.5898	1.487921	59.3185	149.6005	1.37093	62.32896	
432.6608	149.2422	1.139404	59.95654	149.3341	1.141072	62.99287	
435.919	149.1657	1.451825	62.38748	149.8296	1.620587	59.95222	
439.0173	149.0769	1.491493	59.9216	149.1683	1.380143	62.59527	
442.0956	149.2639	1.001941	59.70564	149.9178	0.8254008	62.17994	
445.3338	149.2522	1.156502	59.79099	149.7638	1.295151	62.24618	
448.4121	149.2236	1.275774	62.36259	149.6776	1.429651	59.8894	
451.5704	149.0261	1.067554	62.67372	149.9986	1.404954	59.97978	
454.6087	149.9173	1.568468	62.82942	149.9844	0.9140499	60.38449	
457.3872	149.0809	1.361906	62.51694	149.4338	1.677853	59.58572	
460.4855	149.0793	1.372139	62.91857	149.014	1.520318	60.00578	
463.2839	149.6753	1.534661	59.89445	149.9318	1.140402	62.57138	
466.4022	149.2974	1.200086	59.43265	149.1884	1.098941	62.47458	
469.2607	149.9625	1.159239	62.23685	149.6644	1.646503	59.28185	
472.0791	149.081	1.667137	62.46387	149.2243	1.508245	59.51661	
475.2773	149.257	0.9265528	62.93156	149.1195	1.470718	59.95057	
478.3157	149.2726	1.130777	59.92838	149.7836	1.014436	62.76741	
481.1141	149.914	1.583751	59.80966	149.1794	1.310684	62.46615	
484.0125	149.739	1.074566	59.71852	149.8807	1.62971	62.83276	
487.2108	149.1235	0.8327912	62.75322	149.3362	1.157634	59.4988	
490.389	149.0923	1.678986	62.53265	149.2757	1.626086	60.00169	
493.2874	149.1668	0.9920138	59.92947	149.19	1.63961	62.88445	
496.2458	149.4465	1.266149	59.42812	149.9255	1.052101	62.59505	
499.0843	149.2155	1.468858	59.89825	149.0327	1.732095	62.99105	
502.0426	149.4645	1.549361	62.59678	149.2043	1.531011	59.90684	
504.9011	149.2577	1.106724	59.55402	149.9942	1.263289	62.78312	
508.0193	149.0538	1.564217	60.04014	149.7823	1.723992	62.89754	
511.2576	149.1437	0.9305345	59.69815	149.9307	1.07426	62.91649	
514.0391	149.5446	0.8164997	62.50789	149.6124	0.9080617	59.36132	
517.1221	149.2352	1.128048	62.36713	149.2368	1.747165	59.44054	
