299.6938	-1.226123	2.3702	6.446522	-3.679085	1.99382	9.413509	
302.7921	-7.350042	2.122443	7.618765	-0.5700369	1.09964	9.816294	
305.8505	-5.681287	1.999446	7.239363	-2.111319	1.704425	9.022341	
308.9688	1.430723	1.47246	6.448923	-1.687629	1.671644	9.992441	
312.207	0.4617318	1.726465	8.087981	-4.864179	1.995401	9.303028	
315.0854	-5.531908	2.08313	9.813438	-7.203898	2.726451	7.828654	
318.1237	-4.300757	2.946059	6.589178	-1.064589	1.029604	9.023944	
321.0221	-0.8068233	2.433007	8.214615	-3.531199	1.631798	9.148138	
323.8806	-1.893102	2.516284	8.671518	-7.354392	2.323468	7.682072	
326.8789	0.3052464	1.748884	8.27802	-2.228298	1.278944	9.415964	
329.7973	0.1558934	2.161143	8.327108	-5.638193	1.782931	7.589413	
332.7757	-0.00203073	2.796196	9.142311	0.9303674	1.498276	6.539841	
335.734	0.6055111	1.51581	9.046904	-2.216199	1.4687	7.299733	
338.7324	-0.9504641	2.770084	9.184011	-6.68903	1.567516	7.634142	
341.5109	-5.022541	1.065467	7.098779	1.430836	2.458822	9.736126	
344.6092	-0.6846842	2.400925	9.834877	-6.400005	2.565541	6.269097	
347.7274	0.8510224	1.104375	7.86251	-5.928663	1.068826	8.643852	
350.6858	-6.489907	1.314357	6.886254	-4.146604	2.673642	6.01689	
353.7042	-1.621128	1.286457	7.672842	0.972521	1.308814	7.961546	
356.7225	-1.354012	2.615365	7.846432	-3.691312	2.644547	9.192673	
359.8008	0.4978611	2.160905	9.005871	-3.246046	2.370644	7.921434	
363.019	-2.231823	1.491473	9.62937	-1.659578	2.24261	6.538073	
365.7775	-7.147562	1.574124	8.344929	1.24454	1.082733	9.223591	
369.0157	-5.733651	2.043942	8.20888	-2.028778	2.790297	9.874008	
371.9142	0.7771189	1.990314	8.732187	-3.930112	1.465561	8.498991	
374.8925	-4.279092	2.068502	8.969072	1.404171	1.070885	8.032118	
377.651	-0.8042678	1.175191	7.950048	-5.162826	2.410341	8.775684	
380.7693	-5.818597	2.386892	9.191905	0.3731342	2.536591	8.61922	
383.5877	0.06755865	2.789629	9.538568	-4.799729	1.991751	9.627146	
386.3862	-5.672162	2.023052	7.966261	-2.705376	1.837257	8.737101	
389.5445	-4.352514	1.197102	9.61507	-0.7377338	1.6636	9.281593	
392.5828	-5.400957	2.307515	9.908522	-0.1236409	2.038347	9.348829	
395.7211	-1.418647	1.525818	6.504173	-4.093458	2.656006	9.679758	
398.6994	-4.330399	1.784819	9.07965	-7.093285	2.164808	8.971105	
401.6778	-5.569966	1.170642	8.960541	0.7524221	1.849912	9.350746	
404.5562	-5.840776	1.894652	9.7786	0.8001344	1.393484	8.297404	
